4 40 260 5 548 12 11 1039 5 532 2 2726 2128 18 69 2748 6 5633 2 2128 103 4023 8122 6618 387 16 392 229 10 3 253 3 445 45 258 4539 2 28 67 133 5 9845 11 1 53 829 21 481 3 5 144 160 56 1510 387 48 188 5666 59 3 1510 3621 6536 1 3239 2 5 8918 56 7 40 55 5 666 5 1 8264 2779 1594 27 12 200 871 206 3973 208 52 3 259 1219 3 5 3922 4 429 85 3 436 2 47 193 29 4792 486 9 23 12 212 26 2029 6 184 3 371 1669 7 90 525 21 91 3 3075 19 4700 2 5301 2 29 19 53 119 5 56 1526 639 2748 19 581 93 5412 16 62 496 9 1206 498 2 68 31 1599 10 44 157 506 150 18 24 809 19 611	5
4 23 22 614 11 55 604 378 150 21 29 27 1 2134 305 3 986 2 17 131 141 373 594 379 30 269 2 233 1247	1
68 315 216 9 7 1 663 12 1416 416 3087 67 102 4 242 104 50 43 417 9 7 13 473 94 458 38 206 3 127 2530 344 2 9 587 1 4 102 8 12 185 7 117 32 3 5910 84 3 181 6 1 145 637 83 23 27 9111 156 1 8219 878 178 332 38 1490 124 9 57 233 36 9 29 77 2 201 3935 290 369 16 102	4
17 8 13 106 445 7055 11 523 5 1148 1639 40 5088 124 336 37 31 11 33 75 2841 62 137 44 5810 38	1
34 10 140 17 54 4 264 1 3878 289 4610 87 117 84 188 741 351 1847 6973 141 4055 1 708 2 1 2558 17 54 23 1 3105 832 37 51 261 5 1090 206 55 36 16 24 48 1 7348 2 60 1351 478 1048 16 987 79 3105 3122 702 1 454 19 1 37 51 95 117 17 7 262 51 51 261 258 2 1 950 105 20 63 117 58 8 26 15 7612 1 188 54 4 23 72 54 2663 17 54 4 116 29 575 27 1446 7566 139 14 1 1398 49 2112 248 141 290 496 1070 300 106 721 5 4568 10 5237 42 12 17 25 8696 12 37 802 9001 1627 6 1 286 103 6538 111 59 190 4547 3 405 570 2 7024 8 87 117 2558 19 1171 8 2 16 46 9 11 3 409 2465 2127 1682 209 39 18 20 2 456 72 2694 637 5 97 8 1 5782 6 4558 2 148 37 119 117 84 72 2558 45 61 5644 10 205 43 37 22 12 335 5 1981 66 6 3 2014 203 10 3 6028 115 1576 1 30 290 46 5 9 32 3 1306 56 79 54 708 741 2 351 7 742 61 9 220 20 63 2 3 8195 6 1702 2 4558 353 20 2299 49 14 17 10 140 27 1 371 1500 381 1 3878 289 2 2223 4610 4 103 24 1612 49 5 31 53 406 520 209 22 3 201 2814 233 6 245 2 1 201 5639 423 19 1 2731 2974 263 79 1232 22 1084 19 1 1104 2 7653 1340 10 253 59 1702 99 418 5 86 159 79 84 410 88 3699 14 556 4823 2484 624 136 2 1 832 843 22 46 176 1 136 37 3 1679 6 54 2954 1168 1 832 8 90 26 2 1211 6 1 8609 263 79 22 149 1 1303 7020 4778 85 355 49 5 61 5476 1860 15 37 66 3 954 1502 1026 84 9 2769 1 416 285 228 2 592 1481 8 51 26 15 692 36 16 20 137 2554 7038 93 985 7647 5555 32 5 1 1104 2 4316 2982 6 60 185 67 40 151 9 2 590 1398 1 2296 527 168 146 308 65 11 1 540 7062 6300 19 39 1 703 5 109 9 363 692 40 493 363 703 37 27 1 419 91 3 1043 10 1103 123 1 177 630 64 4 70 952 144 85 49 19 37 32 26 10 30 32 137 6 1 9197 1702 989 117 5317 15 20 5 46 65 19 1816 120 5 51 11 76 551 5 915 1 1403 15 16 62 273 27 1 1 660 2 102 37 122 5 978 180 25 521 35 1419 4640 878 14 265 5500 2 277 7135 635 1 3657 1658 78 76 2549 71 125 174 6302 2493 12 51 3348 49 1 989 67 20 19 1 871 93 39	4
4 73 3 25 12 843 38 86 886 4 133 4 62 50 5 17 25 2 7165 160 3 339 1000 6 90 26 880 801 972 10 6545 1903 4 62 3009 42 19 7258 1445 342 283 348 3597 4 62 2752 4 107 11 8261 2 20 2771 8221 5 4 62 46 3 5028 707 6 801 972 10 13 508 124 287 8 12 4 62 46 6 387 5 412 206 2 1478 1 200 7615 101 24 242 51 51 77 491 83 677 1 79 372 1 801 972 8 26 261 12 70 437 16 5 15 26 219 5 587 12 4 229 159 564 2 801 314 13 508 1118 1 371 959 28 2681 19 1 4467 6 13 1737 9 8 972 342 283 602 46 1352 19 1633 2 1 5028 707 8 276 36 16 412 60 5028	4
21 29 27 1 208 177 402 2 23 54 5 2518 4 51 104 133 5 50 5 282 15 94 3100 12 21 50 10 2282 2 44 1495 9323 441 2622 7446 107 41 648 4 4013 5 158 21 465 27 1 115 2 1532 53 108 10 2282 2 7422 2 4 392 32 81 1523 11 56 5311 80 9 7 26 188 54 93 1 3949 849 13 108 194 654 3514 49 2 2055 5 38 92 2461 92 7 44 6 1 788 2 92 677 13 300 19 490 2 57 35 5 109 13 1693 153 49 5 38 1253 116 92 7 170 13 658 503 92 458 88 44 6 47 1810 3291 453 282 131 64 7 475 134 40 219 1326 2 580 6 383 92 69 458 207 195 734 6 1495 10 88 5 97 64 7 26 32 81 27 1 419 6 1 503 92 23 924 365 6 88 14 1 630 5 109 49 10 188 54 32 81 21 908 1 3322 58 1 658 54 15 39 1 1552 1 421 12 2035 22 68 677 13 300 15 69 222 9 5 1344 219 5 563 13 3135 873 2 109 125 71 38 5 38 17 1485 1 1397 2195 55 47 574 4 104 460 14 1 58 4 116 11 1 552 17 54 15 16 117 598 4 70 6422 31 65 802 207 1136 142 616	4
4 67 20 95 5 1625 9 5 150 17 8 1 68 99 4 102 6 11 619 37 41 189 154 4842 14 61 521 5 31 1 1188 652 850 2 1422 42 214 1 1022 654 121 426 5 31 1 500 6290 1 660 14 7066 13 2541 467 480 3 6 17 25 11 1 4104 28 21 303 5 3148 42 5 1374 9 7 90 1559 26 380 10 1 29 42 6 1 4104 23 775 17 6893 28 21 98 315 79 11 829 16 67 102 59 6893 8 3 640 549 202 21 23 1 2226 1318 64 2084 5 20 3 953 127 2 511 11 9 9 7 41 812 21 23 6893 64 7 35 3 96 136 14 1173 21 104 365 12 95 10 9 15 1 6893 14 302 5195 1294 289 2 699 488 7 3 69 23 1 344 64 7 256 442 14 1 89 302 2553 83 167 23 4164 1 275 7 3 166 335 2 567 1 2 2226 1318 7 3 195 14 13 2065 4288 268 6 35 3 3309 202 14 1588 2 127 21 901 14 1 736 742 35 3343 5 38 64 7 41 129 37 3 166 6 3 437 10 56 6 88 15 37 154 218 1141 42 22 10 247 221 10 2102	4
4 20 614 43 368 168 4 67 103 4 20 167 311 2850 83 82 324 13 740 15 17 54 4 62 971 129 12 4 324 39 6 13 1802 4 7 14 3 467 6 527 79 842 21 39 415 123 14 1 6275 9 7 56 700 6 9096 1281 19 746 9 7 51 26 177 21 23 53 519 42 6 527 600 14 315 79 842 23 1 3079 3398 28 537 527 42 6 623 6 88 98 1 289 3263 9 1569 11 13 7 542 438 1 68 180 183 8 12 4 260 66 407 16 46 5 1094 48 527 1101 4 67 35 3457 28 4 82 412 9 206 5 1 353 15 18 24 28 537 139 10 1 185 7 68 1652 10 169 9 362 46 137 117 84 12 4 69 98 1 10 59 454 197 81 218 977 356 8 12 21 29 1 68 175 38 977 321 8 1240 270 69 222 88 19 3 1555 6 1 674 2815	5
305 63 5 6200 11 1474 4 7 1107 5 147 44 1241 11 192 53 328 3693 1 930 2 30 671 27 37 22 1 89 115 30 16 167 23 15 37 6 53 195 202 535 202 210 511 1 2224 930 13 1188 2 4 306 4709 518 19 47 9336 510 949 7776 518 37 44 6 53 195 250 5 50 186 1 658 328 62 306 3 120 42 18 504 1507 27 1 115 2 99 28 1 2173 62 306 1311 148 1 7903 739 930 529 2735 2029 835	4
4 677 39 1 26 372 6 17 99 2 260 5 97 9 32 37 125 49 1 435 48 186 4 355 4 67 103 4 587 3 180 120 9 7 628 1 58 7 876 18 2202 53 108 14 1 175 177 5 88 92 327 703 6 30 160 2 448 123 1 108 23 261 5 86 14 232 5 46 207 49 2 222 3 9 7 383 12 373 28 4047 12 4 441 151 12 502 1 175 177 5 88 1678 9 7 47 185 2 91 49 2 448 42 407 4 91 1 2320 931 92 222 1 703 429 88 1 1861 185 2 104 474 5 86 265 55 39 6 53 54 92 23 2770 369 928 1 1493 53 409 185 7 262 4 232 1 2214 199 2104 920 174 207 388 7 2120 4 67 103 4 57 135 65 142	2
4 73 5442 2 4 73 527 1821 44 6 3746 89 5442 11 619 21 128 43 19 3 581 120 15 23 72 2554 308 3 175 17 25 8 236 2 577 15 141 235 5 1156 156 21 98 1 2528 64 8 3 34 205 83 63 43 3 126 54 2 82 23 3 26 153 4 152 161 2112 1 2456 6191 393 3142	5
4 107 3 236 361 6 17 25 4 538 3304 292 6 1 370 28 13 320 31 1098 1 231 8 256 665 2 2623 15 154 301 9 8 34 10 3 77 179 14 3 467 1 30 8 890 1201 1 330 136 2 96 24 39 239 15 1 302 275 8 1 1744 89 4 20 112 23 117 302 275 815 93 16 20 324 1 624 347 46 1 363 451 342 283 4 796 363 451 15 10 56 484 17 342 283 8 170 36 16 35 2 67 133 5 460 14 1 745 30 18 504 27 154 172 17 25 3 960 16 349 31 434	5
4 1425 5 172 1670 605 528 248 216 4 73 1 286 96 2 96 78 149 4 12 4 116 22 35 1 96 297 4 6134 1273 1051 2 104 1297 18 29 11 17 185 440 93 4 91 9 1670 605 528 2093 3 472 25 10 38 5 50 5 80 9 7 425 2 117 84 323 139 12 83 691 78 122 5 728 17 25	4
598 1 1904 209 39 4 62 129 17 25 8 1 6 274 10 60 233 2419	5
13 955 74 63 2552 2254 6393 3230 674 150 8503 1 3748 24 34 18 82 144 1 54 5 129 1696 292 6 1097 2 18 24 41 2638 1 1097 3378 8 354 14 3 5156 6 9600 11 263 9082 1097 3130 1 240 8 64 1685 406 1097 1062 398 366 1 771 2 757 2 1 3658 5 2616 2867 1066 1062 398 48 1 674 69 5788 6194 10 3 276 1097 52 33 8 266 157 7547 272 14 4538 68 484 4 107 1176 17 27 248 216 8 12 13 955 74 4628 14 3230 5304 11 1 2170 518 80 56 6 1 1801 1472 24 22 94 8 41 5702 5 485 2 4 107 2162 94 320 22 31 457 5 4678 14 1 119 1 24 3130 68 54 70 414 1 1397 27 2254 6393 8 288 1449 64 8 257 279 18 6808 352 162 4 107 41 1107 14 2254 6393 2 399 1 788 29 2254 6393	4
68 313 1353 295 48 661 8 51 51 51 26 69 51 51 51 107 343 901 14 418 263 28 296 2 22 3 361 6 1 44 14 169 8 40 40 26 25 19 288 6 3 3465 369 38 3392 1435 2 1258 5533 69 4 62 151 44 2 22 212 4 107 3856 10 13 5 4164 849 59 6315 578 6 54 5 46 176 13 705 1 161 218 1 452 218 1 454 367	5
21 407 110 65 5 4309 115 188 506 120 2 32 4 57 1401 4 377 1 25 3 181 117 52 9 7 712 292 13 360 2 4 222 13 1530 121 7 11 298 10 1 612 5 1191 3 126 224 146 179 27 3930 1888 300 5 135 11 3 126 215 21 29 1 106 101 11 1 115 64 7 3 75 2670 27 106 15 268 6 77 150 21 23 3 1091 2762 660 39 5 1971 21 39 324 53 214 732 13 2064 2 13 836 2133 13 68 3242 7 12 18 104 135 14 1 783 127 1410 1219 19 1 100 638 11 85 464 1 270 458 85 5 53 175 2 118 244 36 21 260 1 1410 4 141 67 103 251 7728 27 4309 115 10 378 768 4 7 1032 331 4436 214 5 503 6602 80 4 155 1 935 40 3 166 76 8636 10 13 736 15 4 70 154 31 65 10 3 4401 45 1689 179 203	4
197 706 3448 6194 313 486 2637 2 4 103 21 20 1 2023 2914 48 1938 503 1265 6 1938 2779 18 86 22 365 55 574 45 47 9078 6082	1
4 377 1 383 9 7 134 1 2832 1726 7 69 41 211 22 76 210 3 166 3097 4 35 12 1 384 7 491 3 166 3979 15 118 61 358 44 392 495 10 3 968 25 11 1 940 6 3 1436 595 14 17 25 7 1 240 6 1 30 9 8 40 76 667 10 61 2521 5 801 30 176 3 1225 5306 4 105 493 801 383 27 1 1011 208 2 118 135 206 2 9 176 13 75 1225 5306 2 9 57 233 55 1 266 2 31 3 181 1180 4 40 469 9 199 28 667 380 1106 17 11 1 3202 36 16 102 61 4 621 4 67 505 1178 160 5 1 3202 10 56 302 383 15 68 36 9 8 979 584	3
1 106 54 21 232 17 25 9 7 506 120 2 3 2427 982 161 5 161 21 1262 19 3 1633 120 2 465 292 64 7 797 219 21 29 51 221 813 5 17 860 19 490 372 15 29 39 434 1 664 143 23 3 41 1138 274 12 1 7424 725 1 127 7 22 646 864 14 41 75 274 21 69 98 1 195 136 64 7 194 1475 32 1 6506 3500 1 6 1 2277 2 7370 1410 21 70 22 31 65 62 390 692 414 38 186 5 46 3 26 646 131 11 271	2
4 7 41 977 5 147 17 99 50 4 469 8879 1 89 2 678 92 3045 49 887 317	5
2881 571 91 3 126 204 125 2 3 126 204 476 15 416 4 7 41 1107 14 13 153 21 23 3 1111 2283 460 2 91 1 210 511 2 472 226 984 32 81 32 3 191 136 5 497 1 226 29 26 15 261 258 1 136 132 38 133 5 5094 4 102 16 67 50 5 3 213 750 5 46 3 136 15 441 16 27 310 97 5 109 9 3 323 136 9 7 39 477 756 2 3 126 6 1542 1740 13 360 260 38 5 172 1 25 197 216 10 1 756 928 15 1 571 1311 29 26 2 1 6980 7 3 51 26 460 33 8 26 573 19 1 725 127 927 2 2703 5 560 48 13 944 2594 7 236 9 7 5253 42 6 1 1504 2574 56 1 58 7 51 51 239 44 6 1 89 668 83 167 23 69 148 21 29 433 10 53 175 1 8597 128 156 2 671 321 2008 6 1045 150 78 3741 2 441 97 1 1286 92 174 4 91 3 276 4177 93 21 29 572 2 92 7 661 156 92 132 149 53 270 647 12 92 23 671 3 276 4177 2 132 26 19 1 2374 12 7 28 287 4 311 656 893 2 41 1404	4
23 3 41 1839 185 43 1 79 39 547 337 71 47 5062 245 29 134 2 22 1225 302 18 29 66 1671 84 1923 289 7 134 26 269 77 329 274	4
36 16 538 63 5 17 25 50 593 37 170 37 1 89 75 16 62 155 2 37 531 806 35 200 450 2 56 5025 25 14 357 8448 338 7565 17 767 25 8 1727 11 1 885 1 500 8 48 2163 28 67 495 9 5 31 357 30 33 24 164 15 1 333 1311 24 11 16 62 1009 1 761 4151 593 9 2506 35 1 2335 600 1 2172 8087 11 992 2488 37 170 33 24 68 3 334 1900 2 4 67 103 18 1316 95 1504 15 1 100 8 11 1640 32 81 32 11 2462 2 56 1504 28 16 220 86 40 1 4151 447 35 1006 3310 1237 893 14 400 319 127 2 488 45 13 195 127 2 4565 64 8 56 363 2 2470 5462 12 736 3 166 35 2255 5 38 37 154 1 89 44 245 204 135 14 423 2 56 2868 36 18 67 40 309 10 1 423 2 24 41 79 333 24 51 26 76 10 3 838 240 16 62 46 59 658 344 6 204 35 255 14 275 2 488 2 17 25 362 4180 19 1 5537 18 327 998 6 145 881 1173 2 39 1332 6 79 387 19 1 971 73 9 43 36 16 133 5 1247 1 2714 135 27 59 118 16 62 40 408 1747 2 617 1 19 1 1135 11 1 885 10 446 533 49 3 827 6 1 127 832 615 1 912 152 234 17 25 219	5
21 128 43 80 21 1408 9 478 31 336 21 29 125 15 5 53 1 30 7 51 26 4 23 59 566 684 2126 12 7 32 26 32 137 213 4 20 23 11 192 2915 8329 9342 70 428 1 9216 5 5104 3232 35 3187 2 1213 28 21 62 20 3048 2517 2387 5 1971	4
2006 220 776 10 825 3035 4 7 2011 19 524 9 43 10 3059 15 441 440 4 252 42 1 138 2248 1513 8 1489 292 4 481 3 1116 25 5 677 2 7 95 8776 52 18 1020 123 39 338 71 13 2021 4 7 457 5 677 13 14 34 9903 1 113 311 38 928 10 378 2 1 7730 3029 1009 51 717 13 2419 1 231 8 9681 1338 93 4 3958 9 39 11 4 57 2838 172 17 25 198 216 413 4 104 97 1 30 45 115	5
61 74 1076 5 1 249 6541 83 63 42 6 1 395 10 720 8777 2 1 249 6541 7 82 352 3 26 25 10 30 1343 299 2 6 347 249 19 13 188 254 1 208 7 836 1 277 100 6 30 7 698 2 1 249 7 1768 4 110 5 1 2210 2 2791 12 182 7 698 186 116 13 238 249 6541 50	2
4 407 132 9 5 17 25 93 2200 261 15 34 372 48 626 139 4 62 147 279 9 8 2377 11 352 340 9187 36 16 24 3 361 6 1501 1343 17 25 8 160 27 106 4370 9 2175 5 31 8608 15 19 1223 273 9 7671 11 130 1309 106 1 6656 100 4212 295 1 1501 246 6 35 197 299 33 24 3426 6231 662 1853 2 4869 479 6 39 1 193 24 1275 9 8 41 1653 10 1 269 2 4507 6 30 407 1 30 8 239 22 12 4 20 3 595 14 1501 15 653 1 519 4087 7671 165 54	4
16 102 61 1 743 24 39 55 46 3 10 1 223 1393 16 349 2220 9	4
4 107 1915 17 1517 860 19 1 685 44 501 52 122 5 763 1 30 2 214 24 82 1080 55 8 12 1 500 2 113 8 112 41 1448 13 5340 2 4 20 63 33 579 168 2 33 8 112 137 8041 71 1 113 1 500 8 82 33 2 92 74 112 1982 2055 45 5344 88 10 393 11 142 1 668 20 112 174 1190 65 45 26 5 147 16 142 10 3 636 99 4 57 103 16 57 133 5 109 60 472 574 212 1630 21 73 1 30 2 1 99 8 125 156 1 885 48 53 286 15 21 4049 2875 79 5519 295 337 14 3 66 1739 188 120 21 110 5 286 6 7685 11 546 9 7 53 2863 254 52 21 448 11 315 6 1 618 970 88 2 2482 88 65 1 1162 1553 61 21 203 2 244 88 55 159 21 5309 188 54 21 29 55 685 1190 74 3 181 5 1786 36 18 133 5 4585 11 3 636	3
58 2 30 2302 112 142	1
163 878 13 156 165 885 221 10 3 484 5 8244 4 152 161 10 1 5 144 2108 6 17 508 599 2 172 9 56 27 39 696	1
359 1092 202 8075 47 24 34 201 42 6 1 1711 14 592 45 11 44 6 47 164 202 709 18 20 3 3328 246 6 945 1868 600 14 56 6 1 89 605 536 156 412 912 45 60 3345 704 32 72 1334 1830 24 3935 15 18 20 59 3345 19 5141	5
316 1378 1113 56 206 1310 13 328 2102 43 432 2 74 112 23 3 180 185 22 5 956 12 1 544 24 236 4 272 108 1 4705 136 48 3 726 1605 251 1021 495 3850 756 3 2543 6 2964 1740 56 605 2 3 75 166 6 455 15 36 12 29 1 829 4 478 31 680 1 136 142 2 142 1 2635 1296 2 3619 756 24 304 14 1173 78 90 149 18 391 27 310 604 59 1173 10 263 136 1563 4295 881 455 72 455 2606 43 9464 783 127 605 4024 2 78 149 78 7337 159 317 15 9 8 26 602 36 78 51 738 4 108 9 14 3 191 6 47 582 945 6670 582 945 511 11 3 707 999 37 2405 251 69 234 1 523 7602 699 1024 136 45 2150 1430 1118 47 470 550 14 519 6 761 2824 143 263 44 117 84 1 188 13 676 272 850 44 6 47 79 34 662 14 3 191 6 511 1100 117 84 5572 2 1118 886 8 19 258 87 13 2545 1118 30 27 316 1378 2 209 752 2 3056 24 1 788 358 163 6 1 461 1310 2 3056 894 12 1346 11 764 6 163 6 1 92 253 429 13 328 3 233 6 56 6 47 1515 1373 4170 2 5913 18 29 26 1 99 32 1 410 5924 74 3 277 58 1605 76 11 829 16 229 3 2894 6 1515 1542 1588 32 81 32 3 1 552 1 58 74 63 628 15 9 74 2586 8750 111 1 552 445 1 99 74 3 2185 897 6 1 7400 3282 2 8 802 313 459 215 6 3426 3559 4946 5 109 17 223 300 620 36 196 221 10 3 45 438 185 2 196 11 1 296 958 395 109 149 5 411 11 10 140 45 179 526 257 147 13 328 2 38 6938 160 76	5
184 1 68 2701 115 11 271 1552 48 4614 1177 83 252 417 27 4524 3 126 168 4524 8 59 2701 760 14 130 1033 2 130 11 3 878 22 1192 10 37 2701 6562 1682 4524 358 22 1767 1 760 8 272 90 336 19 3 506 120 15 1 643 1618 3 166 5 31 2394 1 1159 24 951 268 6 8704 11 421 2 22 41 114 4 598 11 1 624 235 358 22 729 19 1 1205 186 92 288 1185 5 3 2054 643 11 1 2196 235 1 1175 235 18 20 227 371 121 48 61 83 515 3032 3 573 6 227 1263 6 37 338 602 37 338 9 39 3725 19 1 10 12 120 1 2196 235 74 63 90 751 1 126 168 83 63 33 1 978 1358 11 187 1033 1618 256 3 166 5 31 2394 48 3 25 12 2637 683 3 760 1 214 24 979 584 10 3 115 11 271 1 4943 8 491 15 22 41 730 4524 350 904 9 8 297 40 1150 1991 180 338 19 3 180 978 1358 8895 4943 2 59 8800 2 4741 643	2
83 1455 71 1386 11 2568 6 168 15 112 51 264 6 305 3 1954 33 87 173 18 24 82 336 32 4 5410 27 13 1674 223 8384 10 3 1954 4 264 9 7 55 54 5 97 2568 1806 843 38 160 279 220 1 1854 1545 13 1119 4 91 3 359 1954 45 2584 22 76 180 17 157 11 5 956 9 7 40 32 26 32 122 5 1 66 1484 1545 40 586 1 435 78 648 5 31 1 106 5 300 85 18 2158 9 139 36 68 18 116 8618 27 2568 2 701 251 31 635	5
209 76 180 15 350 9 1290 12 4 40 2298 3 300 19 22 3 180 5343 11 13 918	4
4 73 6224 47 162 190 675 24 34 58 8 230 2 30 8 211 97 1 4913 8394	5
4 20 23 1 1835 5 617 930 27 1 3699 727 2 6684 727 11 1649 4912 2 187 24 34 2 24 41 361 114 8 656 227 2 209 22 3 180 183 4 51 306 1 4556 8 11 1 266 1976 14 337 2 811 1037 34 25 5 903 42 146 2 93 1 555 318 8 34 4 242 23 3 318 1047 2 116 22 391 9 4 40 2702 27 1 1177 4312 318 181 1 4556 7 41 525 5 2 21 23 3 34 54 21 70 31 393 65 164 66 168	4
4 20 63 4433 17 314 150 18 717 2 20 82 174 18 29 117 84 1145 15 11 3 258 268 6 1228 93 1 729 11 100 2 1039 6 3453 451 4397 812 812 812 296 117 84 1145 5203 363 451 1797 2 4327 3 1137 1180 84 1 340 584 707 33 32 81 1 551 498 113 8 34 2 276 1431 8 59 877 1349 4 62 971 129 10 1 138 445 78 16 621 9	5
110 43 80 6 1 372 19 490 41 26 23 1 363 2562 136 34 485 233 2 3 41 280 687 14 3 126 384 19 288 23 130 1263 6 3497 2 187 6 85 29 41 211 4 229 66 6 12 363 2562 136 28 290 50 65 2 97 3 126 227 204	4
34 551 3204 675 19 217 2 6 205 146 3024 68 198 1 30 8 41 26 2 5 3 217 100 3 41 77 25 10 3 589 14 60 473 45 4209 79	4
41 556 90 26 202 2 249 17 8 3 90 26 25 5 411 11 531 610 18 20 51 550 2 26 249 214 58 51 379 2 26 2 1357 2 442	3
8 44 6 1 163 1322 2 1278 83 167 63 5 92 8 2638 5 39 6 207 574 2 207 381 849 1 8018 365 14 1 1750 18 225 19 4 792 234 386 3550 219	5
4 103 12 163 6 1 1434 372 83 677 55 17 8883 1089 51 48 3579 376 4 20 63 122 43 343 171 706 139 2 20 112 23 3 822 1026 14 1 1089 45 137 6 37 113 45 2017 4 155 1 113 5 31 566 114 2 466 2 4 7 87 671 3 276 954 1087 4858 52 4 3256 49 5 494 38 46 19 1 125 3217 5 1537 13 2213 9556 4 677 44 300 55 56 1040 657 5117 1576 3 8521 12 7 122 277 2697 2 2508 123 121 358 12 116 94 22 147 1 8521 122 277 2697 67 2540 988 6 2014 1200 19 1 1089 45 37 300 2591 12 33 24 76 164 2701 1710 1470 42 11 1 4003 235 51 32 3 1196 2817 4 62 129 12 83 112 444 1662 2 20 112 63 10 3747 11 1 4003 235 46 111 682 2 60 2526 56 1591 765 8836 182 11 3 537 138 178 1323 378 891 6 318 3 537 1622 6 1 939 1742 61 8 33 5 1456 55 609 49 225 42 335 2 50 206 685 117 55 682 209 61 5396 24 10	5
4 902 17 182 6 5339 111 1 271 182 1 1072 182 8 401 336 2 66 2147 84 1 7613 182 52 4 106 415 122 5 17 182 4 264 9 7 34 80 1 113 7 119 66 466 2 1438 5 172 42 2008 4 107 139 1383 1 113 5 31 3 166 1442 18 24 34 15 2546 4 273 27 159 18 135 111 2 309 3 181 6 1187 45 97 2 4841 38 5 493 3 1099 1212 9 501 3 75 1442 5 20 1 3737 4456 1321 2800 42 27 310 315 168 165 54 78 11 1 208 39 2 39 4 73 5339 72 981 61 182 37 1228 19 2949 10 163 6 88 3937 399 1 1053 24 766 15 18 24 269 1053 16 152 46 27 1 17 300 394 978 2738 43 4 107 752 4 902 17 182 15 118 1456 55 124 1402 2632 1 618 24 17 182 350 32 5298 32 1 271 182 2 1 618 24 4948	3
34 30 26 193	5
3985 1360 646 461 8 3 1261 11 1 164 131 1036 12 62 31 252 11 1 192 178 3985 6142 3 100 64 1685 708 662 1360 2 3437 5004 2 6 347 131 2 446 44 792 50 476 14 137 6 1 6 716 3985 1113 15 33 24 952 1102 12 62 31 98 857 637 106 254 3985 1113 3 800 404 4651 231 857 2237 47 1136 44 8 970 916 71 47 1085 27 1 402 2 118 16 24 572 1931 27 44 6 47 164 370 45 1 115 178 36 16 902 1 231 8 4853 14 47 2257 514 2 114 857 6 47 89 708 8 47 2483 7011 132 14 315 2323 14 1287 1563 4295 1360 664 143 1127 2 1887 9 8 3 2289 520 12 525 2311 1 185 123 19 1 125 2091 44 62 560 48 44 6 47 164 644 333 45 47 131 3291 45 87 1800 60 376 3965 36 122 14 44 6 47 3291 4 57 234 47 195 1697 276 17 131 8 3 134 1018 6 1360 1114 823 2 631 3896 2 1287 1889 1016 881 1624 127 7370 1410 2 1127 3996 125 11 60 820 2 44 62 525 151 66 84 44 686 36 87 93 39 6 17 16 141 1814 159 210 44 792 50 476 14 47 1151 367 1500 2712 1060 3534 17 1018 1685 130 3736 6 1360 1161 1024 45 1157 1161 342 283 304 14 60 519 6 1360 367 367 1593 45 367 2301 143 111 3 367 1500 1060 348 446 70 565 16 163 1404 2 4094 14 39 12 8 26 14 1 3674 554 3985 849 34 365 11 4685 1 89 11 231 2 285 411 71 3985 1360 646 461 462 10 59 7158 185	5
61 3 34 119 5 702 8381 652 356 11 1 605 2682 19 1 624 2609 2 2808 18 102 124 5 86 9 43 2722 6 634 277 6 2733 66 84 1 353 105 1110 580 6 2069 7666 1351 121 714 6279 42 6074 48 363 21 132 53 119 5 17 1232 1484 249 364 314 21 29 572 688 215 1086 6 53 1450 1906 13 75 396 48 3608 3 4 1094 1 4975 243 913 2 1106 9 1126 3 3777 14 1360 81 32 1473 2 7 3 3216 58 7 359 2 1 113 7 149 5 109 88 212 27 206 81 242 117 84 206 80 4 67 20 101 221 93 13 165 4687 2 229 148 27 206	5
83 112 23 420 30 146 28 4 2336 4 20 261 5 1625 9 5 15 17 99 104 504 41 211 30 284 9 7 40 61 4 98 4 67 102 486 9 23 3 1290 1009 9 199 904 15 78 22 122 65	2
34 58 34 866 89 11 1 395 705 160 4 107 3 479 8195 389 2 32 296 32 4 62 563 13 676 74 82 222 13 1270 43 48 13 4519 4577 1567 13 8723 9679 1567 13 1243 1567 2 139 4 144 13 2064 6016 43 599 2228 74 63 33 10 39 6 13 359 3337 237 2 1644 70 31 43 10 13 1354 1238 32 81	5
40 23 10 1 188 54 11 1 197 168 12 21 20 98 48 85 18 792 483 5 46 3 650 108 125 44 353 213 14 1229 998 2281 44 191 6 15 18 24 405 5 764 16 10 1 108 118 16 436 2 790 5 3 657 410 2 94 7330 5 414 16 12 18 24 1861 2 16 1 389 24 476 87 173 4 20 39 1 30 575 11 424 6 38 2281 141 72 353 213 45 191 6 965 428 3333 158 1619 1 819 2 16 70 147 60 5 50 389 2731 9867 21 24 59 762 11 271 12 1834 8 680 140 10 1 762 74 4909 63 3342 48 1 100 389 58	1
